orig_indexA,orig_indexB,addressA,addressB,score
40148,6917,"Second Nest Hampton Street, Southwark, London, SE173AN","Hampton Court Palace Hotel, 35, Hampton Street, London, Southwark, SE173AN",0.9
41308,3641,"OYO Home Plender Street 1, 86 Plender Street, Camden, London, NW10JN","The Wesley Camden Town, Plender Street, London, , United Kingdom, NW10JN",0.9
41915,9660,"Apartment in Kensington by Hyde Park, Clanricarde Gardens, Kensington and Chelsea, London, W24JJ","Notting Hill Gate Hotel, 7, Clanricarde Gardens, London, Kensington and Chelsea, W24JJ",0.9
42002,4059,"The Hyde Park Sussex Gardens, 149 Sussex Gardens, Westminster, London, W22RY","Alexandra Hotel, 159-161, Sussex Gardens, London, Westminster, W22RY",0.9
42002,4065,"The Hyde Park Sussex Gardens, 149 Sussex Gardens, Westminster, London, W22RY","Admiral Hotel at Park Avenue, 143, Sussex Gardens, London, Westminster, W22RY",0.9
42196,6900,"Flying Butler Croydon, 15 Lansdowne Road, London, CR02BX","Premier Inn, 6, Lansdowne Road, Croydon, London, CR02BX",0.9
42677,4100,"Paddington Hyde Park Apartment, Spring Street, Westminster, London, W23RA","Hotel Edward, 1a, Spring Street, London, Westminster, W23RA",0.9
43045,4100,"Light and Bright Paddington Flat - Sleeps 4x, 4 Spring Street,Flat 3, Westminster, London, W23RA","Hotel Edward, 1a, Spring Street, London, Westminster, W23RA",0.9
43054,6917,"Brit Hotels Elephant Castle, 35 Hampton Street, Southwark, London, SE173AN","Hampton Court Palace Hotel, 35, Hampton Street, London, Southwark, SE173AN",1.0
43083,3360,"Hyatt Place London City East, Black Lion House, 45 Whitechapel Road, Tower Hamlets, E11DU","Hyatt Place London City East, 45, Whitechapel Road, London, , United Kingdom, Tower Hamlets, E11DU",0.9
43223,10666,"Talland Bay Hotel, Porthallow Cornwall, South West, PL132JB","Talland Bay Hotel, Porthallow, Cornwall, South West, PL132JB",0.9
43403,3237,"The Beaumont Hotel, 66 Victoria Road LouthLincolnshire, East Lindsey, East Midlands, LN110BX","The Beaumont Hotel, 66, Victoria Road, Louth, , GB, East Lindsey, East Midlands, LN110BX",0.9
43415,4963,"The Priory Hotel, 149 Eastgate LouthLincolnshire, East Lindsey, East Midlands, LN119AJ","Priory Hotel, 149, Eastgate, Louth, , GB, East Lindsey, East Midlands, LN119AJ",0.9
43515,1418,"The Feathers Hotel, 31 Bull Ring Ludlow Shropshire, West Midlands, SY81AA","The Feathers Hotel, Bull Ring, Ludlow, , United Kingdom, Shropshire, West Midlands, SY81AA",0.9
43588,1121,"Easyhotel London Luton, 40a Guildford Street Luton, East of England, LU12PA","Easy Hotel Luton, 40A, Guildford Street, Luton, , GB, East of England, LU12PA",0.9
43589,8203,"Travelodge Luton, 641 DUNSTABLE ROAD, 641 LUTON, East of England, LU48RQ","Travelodge Luton, 641, Dunstable Road, Luton, East of England, LU48RQ",0.9625
43592,7278,"Holiday Inn Express London Luton Airport, 2 Percival Way Luton AirportLuton, East of England, LU29GP","Holiday Inn Express, 2, Percival Way, Luton, East of England, LU29GP",0.9
43593,8190,"Premier Inn Luton Town Centre, Regent Street LUTON, East of England, LU15FA","Premier Inn Luton Town Centre, Regent Street, Luton, East of England, LU15FA",0.9
43595,2122,"Stuart Hotel, 74 Stuart Street Luton, East of England, LU12SW","Stuart Hotel, 74, Stuart Street, Luton, , United Kingdom, East of England, LU12SW",1.0
43607,2039,"Premier Inn Dunstable Luton, 350 Luton Road  Dunstable Bedfordshire DunstableBedfordshire, Central Bedfordshire, East of England, LU54LL","Premier Inn Dunstable / Luton, 350, Luton Road, Dunstable, , United Kingdom, Central Bedfordshire, East of England, LU54LL",1.0
43609,2036,"Comfort Hotel Luton, 1 Mill Street Luton Bedfordshire, East of England, LU12NA","Comfort Hotel London Luton, 1, Mill Street, Luton, , GB, East of England, LU12NA",0.9
43900,2553,"Bedford Hotel, 307-313 Clifton Drive South  Lytham St Annes, Fylde, North West, FY81HN","Bedford Hotel, Clifton Drive South, Lytham St Annes, , United Kingdom, Fylde, North West, FY81HN",0.9
43900,2554,"Bedford Hotel, 307-313 Clifton Drive South  Lytham St Annes, Fylde, North West, FY81HN","Clifton Park Hotel, Clifton Drive South, Lytham St Annes, , United Kingdom, Fylde, North West, FY81HN",0.9
43914,2542,"HY Hotel Lytham St Annes  BW Premier Collection, 318-328 Clifton Drive North Lytham St. Annes, Fylde, North West, FY82PB","HY Hotel, 318-328, Clifton Drive North, Lytham St Annes, , United Kingdom, Fylde, North West, FY82PB",1.0
44135,701,"Harrow Inn, Hubbards Hill Warren StreetLenhamKent, Maidstone, South East, ME172ED","The Harrow Inn, Warren Street, Kent, , GB, Maidstone, South East, ME172ED",0.9
44215,4761,"The Blue Boar Hotel, The Blue Boar Silver Street, Maldon, East of England, CM94QE","The Blue Boar, 3;5;7, Silver Street, Maldon, , GB, East of England, CM94QE",0.9
44234,1071,"Marine Hotel, Station Road Mallaig, Highland, PH414PY","Marine Hotel, Station Road, Mallaig, , United Kingdom, Highland, PH414PY",0.9
44325,6004,"The Mount Pleasant Hotel, 50 Belle Vue Terrace Great Malvern  Worcestershire, Malvern Hills, West Midlands, WR144PZ","Mount Pleasant Hotel, 50, Belle Vue Terrace, Malvern, Malvern Hills, West Midlands, WR144PZ",0.9
44381,6350,"Jurys Inn Manchester City Centre, 56 Great Bridgewater Street Manchester, North West, M15LE","Leonardo Hotel Manchester Central, 56, Great Bridgewater Street, Manchester, North West, M15LE",1.0
44384,4999,"Kimpton Clocktower Hotel, Oxford Street Manchester, North West, M607HA","Kimpton Clocktower Hotel, Oxford Street, Manchester, North West, M607HA",0.9
44390,11305,"The Midland, 16 Peter St Manchester, North West, M602DS","Midland Hotel, 16, Peter Street, Manchester, North West, M602DS",0.94
44391,5415,"Britannia Hotel City Centre Manchester, 35 Portland Street Manchester, North West, M13LA","The Britannia Hotel, Portland Street, Manchester, North West, M13LA",0.9
44397,5264,"Mercure Manchester Piccadilly, Portland Street Manchester, North West, M14PH","Mercure Manchester Piccadilly, Portland Street, Manchester, North West, M14PH",0.9
44406,6126,"Atrium by BridgeStreet, 74 Princess Street MANCHESTER, North West, M16JD","Whitworth Locke, Civic Quarter, 74, Princess Street, Manchester, North West, M16JD",1.0
44416,5913,"Holiday Inn Manchester Central Park, 888 Oldham Road Newton Heath  Manchester, North West, M402BS","Holiday Inn, 888, Oldham Road, Manchester, North West, M402BS",1.0
44428,2173,"Castlefield Hotel, Liverpool Road Manchester, North West, M34JR","The Castlefield Hotel, Liverpool Road, Manchester, , United Kingdom, North West, M34JR",0.9
44433,1732,"Le VillÃÂ© Hotel, 38-42 Canal Street Manchester, North West, M13WD","Le Ville Hotel, 36-42, Canal Street, Manchester, , United Kingdom, North West, M13WD",1.0
44436,7744,"DoubleTree By Hilton Manchester Piccadilly Place, One Piccadilly Place 1 Auburn Street 1 Auburn St.Manchester, North West, M13DG","DoubleTree by Hilton Hotel Manchester - Piccadilly, 1, Auburn Street, Manchester, North West, M13DG",0.9053
44438,3591,"Crowne Plaza Manchester City Centre, 70 Shudehill Manchester, North West, M44AF","Crowne Plaza, 70, Shudehill, Manchester, , United Kingdom, North West, M44AF",1.0
44441,5624,"Manchester Piccadilly Hotel, London Road, Manchester, North West, M12PG","Macdonald Manchester Hotel, 91, London Road, Manchester, North West, M12PG",0.9
44445,5406,"Townhouse Hotel Manchester, 101 Portland Street Manchester, North West, M16DF","Townhouse Hotel Manchester, 101, Portland Street, Manchester, North West, M16DF",1.0
44450,1857,"The Merchants Hotel, Back Piccadilly MANCHESTER, North West, M11HP","The Merchants Hotel, Back Piccadilly, Manchester, , United Kingdom, North West, M11HP",0.9
44452,2973,"Great John Street Hotel, Great John Street Manchester, North West, M34FD","Great John Street Hotel, Great John Street, Manchester, , United Kingdom, North West, M34FD",0.9
44456,3003,"The Place Aparthotel, Ducie Street Piccadilly Manchester England, North West, M12TP","The Place Aparthotel, Ducie Street, Manchester, , United Kingdom, North West, M12TP",0.9
44476,3586,"City Stop Manchester Apartments, 6-16 Dantzic Street Manchester, North West, M42AD","City Stop Manchester, 8, Dantzic Street, Manchester, , United Kingdom, North West, M42AD",0.9
44482,5477,"Park Inn by Radisson Manchester City Centre, Cheetham Hill Road Manchester, North West, M44EW","Park Inn by Radisson Manchester City Centre, 4, Cheetham Hill Road, Manchester, North West, M44EW",0.9
44503,1394,"Holiday Inn Express City Centre, 2 4 Oxford Road  Manchaster, Manchester, North West, M15QA","Holiday Inn Express, 2-4, Oxford Road, Manchester, , United Kingdom, North West, M15QA",0.9
44505,7082,"Hotel Football, 99 Sir Matt Busby Way Manchester, Trafford, North West, M160SZ","Hotel Football, 99, Sir Matt Busby Way, Trafford, North West, M160SZ",0.9432
44506,3387,"Hotel Gotham, 100 King Street Manchester, North West, M24WU","Gotham Hotel, 100, King Street, Manchester, , United Kingdom, North West, M24WU",1.0
44513,8428,"Innside By MeliÃÂ¡ Manchester, 1 First Street Manchester, North West, M154RP","Innside Manchester, First Street, Manchester, North West, M154RP",0.9
44532,3358,"Park View Residence, 220 Waterloo Road Manchester, North West, M80TL","Parkview Residence, 220, Waterloo Road, Manchester, , United Kingdom, North West, M80TL",1.0
44544,8414,"HYATT REGENCY MANCHESTER, 55 Booth Street West Manchester, North West, M156PQ","Hyatt Regency, 55, Booth Street West, Manchester, North West, M156PQ",1.0
44550,3432,"High Street Townhouse, 58 High Street Manchester, North West, M41EF","High Street Townhouse, 58, High Street, Manchester, , United Kingdom, North West, M41EF",0.9
44572,3592,"AC Hotel by Marriott Manchester City Centre, 15 Mason Street Manchester, North West, M45FT","AC Hotel by Marriott, 15, Mason Street, Manchester, , United Kingdom, North West, M45FT",1.0
44576,6126,"Whitworth Locke, 74 Princess St. Manchester, North West, M16JD","Whitworth Locke, Civic Quarter, 74, Princess Street, Manchester, North West, M16JD",0.9538
44578,9686,"Dakota Manchester, 29 Ducie Street Manchester, North West, M12JL","Dakota Manchester, 29, Ducie Street, Manchester, North West, M12JL",0.9887
44579,3326,"Clayton Hotel Manchester City Centre, 55 Portland Street, Manchester, England, North West, M13HP","Clayton Hotel Manchester City Centre, 55, Portland Street, Manchester, , United Kingdom, North West, M13HP",1.0
44581,3401,"Moxy Manchester City, 8 ATKINSON STREET, Manchester England, North West, M33HH","Moxy Manchester City, 8, Atkinson Street, Manchester, , United Kingdom, North West, M33HH",1.0
44582,3384,"Stock Exchange Hotel, 4 Norfolk Street, Manchester England, North West, M21DW","Stock Exchange Hotel, 4, Norfolk Street, Manchester, , United Kingdom, North West, M21DW",1.0
44583,5351,"Maldron Hotel Manchester City, Charles street, Manchester , United Kingdom, North West, M17DF","Maldron Hotel Manchester City Centre, 60, Charles Street, Manchester, North West, M17DF",0.9
44584,3429,"Wilde Aparthotels Manchester St. Peters Square, 3 Dickinson Street Manchester, , United Kingdom, North West, M14LF","Motel One Manchester-St. Peter's Square, 1, Dickinson Street, Manchester, , United Kingdom, North West, M14LF",0.9
44584,3430,"Wilde Aparthotels Manchester St. Peters Square, 3 Dickinson Street Manchester, , United Kingdom, North West, M14LF","Wilde Aparthotels, 3, Dickinson Street, Manchester, , United Kingdom, North West, M14LF",1.0
44691,3425,"YOTEL Manchester Deansgate, 2 John Dalton Street, Manchester, , United Kingdom, M32NW","YOTEL Manchester Deansgate, 2, John Dalton Street, Manchester, , United Kingdom, M32NW",1.0
44700,10548,"ibis budget Manchester Airport, 3 Palma Avenue Ringway, Hale , United Kingdom, Manchester, North West, M904ZY","Ibis Budget Manchester Airport, 3, Palma Avenue, Manchester, North West, M904ZY",0.925
44851,2990,"Green Apartments, 122 Seymour Grove, Trafford, North West, M160FF","Throstles Nest, 122, Seymour Grove, Manchester, , United Kingdom, Trafford, North West, M160FF",1.0
44867,7407,"Mansfield Lodge Hotel Ltd, 27 & 28 Woodhouse Road  Mansfield, East Midlands, NG182AF","Mansfield Lodge Hotel, 28, Woodhouse Road, Mansfield, Nottinghamshire, East Midlands, NG182AF",0.9
44923,7639,"The Malvern Guesthouse & Blues Grill, 29 Eastern Esplanade Cliftonville Margate, Thanet, South East, CT92HL","Selina Margate & Cowork, 21-27, Eastern Esplanade, Margate, Kent, , GB, Thanet, South East, CT92HL",0.9
44928,7105,"Somerville Hotel, 9 Canterbury Road Margate, Thanet, South East, CT95AQ","Somerville Hotel, 9, Canterbury Road, Margate, Kent, , GB, Thanet, South East, CT95AQ",1.0
45079,1904,"The Waverley Hotel Maryport, 57 Curzon Street Maryport, Cumberland, North West, CA156LW","Waverley Hotel, 57, Curzon Street, Maryport, , United Kingdom, Cumberland, North West, CA156LW",0.9
45307,2723,"Station Hotel And Restaurant, Market Square Melrose, Scottish Borders, TD69PT","Station Hotel, 26, Market Square, Melrose, , United Kingdom, Scottish Borders, TD69PT",0.9
45336,9517,"Quorn Lodge Hotel, 46 Asfordby Rd Melton Mowbray, East Midlands, LE130HR","Quorn Lodge Hotel, 46, Asfordby Road, Melton Mowbray, , GB, East Midlands, LE130HR",0.975
45364,5619,"The Airman Hotel, 16 Hitchin Road Meppershall Meppershall Bedfordshire, Central Bedfordshire, East of England, SG175JF","The Airman Hotel, 16, Hitchin Road, Meppershall, , GB, Central Bedfordshire, East of England, SG175JF",0.9
45478,9812,"The Baltimore Hotel, 250 Marton Rd Middlesbrough, North East, TS42EZ","Baltimore Hotel, 250, Marton Road, Middlesbrough, North East, TS42EZ",0.9914
45538,7527,"The Sandhurst, 69 Chester Road Middlewich Cheshire, Cheshire East, North West, CW109EU","The Sandhurst, 69, Chester Road, Middlewich, Cheshire East, North West, CW109EU",1.0
45760,2831,"Marston Lodge, St. Michaels Road Minehead Somerset, South West, TA245JP","Marston Lodge, St Michaels Road, Minehead, , GB, Somerset, South West, TA245JP",0.9
46052,10179,"The Crown Hotel, 10 King Street Inverbervie Inverbervie, Aberdeenshire, DD100RG","The Crown Hotel, 10, King Street, Montrose, Aberdeenshire, DD100RG",0.9
46073,10109,"Glenthorn Private Hotel, 24 26 West End Rd MorecambeLancashire, Lancaster, North West, LA44DL","Glenthorn Hotel, 24-26, West End Road, Morecambe, Lancaster, North West, LA44DL",0.9333
46077,4794,"The Clarendon Hotel, Marine Road West Morecambe, Lancaster, North West, LA44EP","Clarendon Hotel, 74-76, Marine Road West, Morecambe, Lancaster, North West, LA44EP",0.9
46082,10108,"Silverwell Guest House, 20 West End Road MorecambeLancashire, Lancaster, North West, LA44DL","The Sanderling, 20, West End Road, Morecambe, Lancaster, North West, LA44DL",0.9464
46355,9015,"Gaskell Arms, High Street Much Wenlock Shropshire, West Midlands, TF136AQ","The Gaskell Arms Hotel, High Street, Much Wenlock, , GB, Shropshire, West Midlands, TF136AQ",0.9
46657,8369,"Grange Hotel, 73 London Road Newark-on-TrentNottinghamshire, Newark and Sherwood, East Midlands, NG241RZ","Grange Hotel, 71-73, London Road, Newark, , GB, Newark and Sherwood, East Midlands, NG241RZ",1.0
46658,11364,"Premier Inn Newark, Lincoln Road  Newark Nottinghamshire NewarkNottingham, Newark and Sherwood, East Midlands, NG242DB","Premier Inn, Lincoln Road, Newark, , GB, Newark and Sherwood, East Midlands, NG242DB",0.9
46672,10564,"Newark Lodge Guest House, 5 Bullpit Road Balderton, Newark and Sherwood, East Midlands, NG243PT","Newark Lodge Guest House, 5, Bullpit Road, Newark, Newark and Sherwood, East Midlands, NG243PT",0.9
46737,7336,"The Elephant At The Market, 8 Market Place Newbury, West Berkshire, South East, RG145BD","The Elephant at the Market, 8, Market Place, Newbury, West Berkshire, South East, RG145BD",1.0
46759,9787,"Burrendale, 51 Castlewellan Road Newcastle Down, Newry, Mourne and Down, BT330JY","The Burrendale Hotel, Country Club & Spa, 51, Castlewellan Road, Newcastle, Newry, Mourne and Down, BT330JY",0.9854
46761,3132,"Donard Hotel, 29 Main Street NewcastleCounty Down Northern Ireland, Newry, Mourne and Down, BT330AD","The Donard Hotel, 23-29, Main Street, Newcastle, Down, , United Kingdom, Newry, Mourne and Down, BT330AD",0.9
46764,9206,"The Avoca Hotel, 93-97 Central Promenade NewcastleCo DownNorth Ireland, Newry, Mourne and Down, BT330HH","Avoca Restaurant and Hotel, 93-97, Main Street, Newcastle, Down, Newry, Mourne and Down, BT330HH",0.9205
46790,6608,"DoubleTree by Hilton Hotel Newcastle International Airport, Woolsington Newcastle, Newcastle upon Tyne, North East, NE138BZ","DoubleTree by Hilton Newcastle International Airport, Woolsington, Newcastle upon Tyne, North East, NE138BZ",0.9
46791,4777,"Travelodge Newcastle Airport, KENTON BANK NEWCASTLE, Newcastle upon Tyne, North East, NE33TY","Metro Inns, Ponteland Road, Newcastle upon Tyne, North East, NE33TY",0.9
46796,5992,"County Hotel, Neville Street Newcastle upon Tyne, North East, NE15DF","The County Hotel, Neville Street, Newcastle upon Tyne, North East, NE15DF",0.9
46802,5742,"Royal Station Hotel, Neville Street Newcastle upon Tyne, North East, NE15DH","Royal Station Hotel, Neville Street, Newcastle upon Tyne, North East, NE15DH",0.9
46809,9512,"Otterburn Castle, Otterburn Northumberland, North East, NE191NS","Otterburn Castle Country House Hotel, Otterburn, Northumberland, North East, NE191NS",0.9
46810,2605,"Newquay Lodge Hotel, South Parade Tyne and WearWhitley Bay, North Tyneside, North East, NE262RQ","Hotel 52, 52, South Parade, Whitley Bay, , GB, North Tyneside, North East, NE262RQ",0.9
46815,1417,"Surtees Hotel, 12-18 Dean Street Newcastle upon Tyne, North East, NE11PG","Surtees, 12-20, Dean Street, Newcastle upon Tyne, , United Kingdom, North East, NE11PG",0.9
46816,8376,"Best Western New Kent Hotel, 127 Osborne Road, Jesmond JesmondNewcastle upon TyneTyne & Wear, North East, NE22TB","Best Western, 125-127, Osborne Road, Newcastle upon Tyne, North East, NE22TB",0.9
46821,2210,"Carlton Hotel, 82/86 Osborne Road Jesmond JesmondNewcastle upon TyneTyne & Wear, North East, NE22AP","Carlton Hotel, 82-86, Osborne Road, Newcastle upon Tyne, , United Kingdom, North East, NE22AP",0.9
46824,8093,"Ravensdene Lodge Hotel, 55 Consett Road Lobley HillGateshead, North East, NE110AN","Ravensedene Lodge Hotel, 55, Consett Road, Gateshead, North East, NE110AN",0.9571
46838,2608,"The Avalon Guest House, 26 South Parade Whitley BayTyne and Wear, North Tyneside, North East, NE262RE","Aald Northville Hotel, South Parade, Whitley Bay, , United Kingdom, North Tyneside, North East, NE262RE",0.9
46846,2533,"Ryokan Hotel, 358 Westgate Road Newcastle upon Tyne, North East, NE46NU","Ryokan Hotel, 358, Westgate Road, Newcastle upon Tyne, , United Kingdom, North East, NE46NU",1.0
46850,1662,"Grey Street Hotel, 2-12 Grey Street NewcastleTyne and Wear, Newcastle upon Tyne, North East, NE16EE","Grey Street Hotel, 2-12, Grey Street, Newcastle upon Tyne, , United Kingdom, North East, NE16EE",1.0
46862,5262,"Malmaison Newcastle, 104 Quayside Newcastle, Newcastle upon Tyne, North East, NE13DX","Malmaison, 104, Quayside, Newcastle upon Tyne, North East, NE13DX",1.0
46863,7402,"Sunderland Marriott Hotel, Queens Parade Sunderland, North East, SR68DB","Grand Hotel, Queens Parade, Sunderland, North East, SR68DB",0.9
46867,7613,"Osborne Hotel, 13 15 Osborne Road Jesmond JesmondNewcastle Upon Tyne, North East, NE22AE","Osborne Hotel, 13-15, Osborne Road, Newcastle upon Tyne, North East, NE22AE",0.9
46878,5448,"Travelodge Newcastle Central, Forster Street Quayside  Newcastle Tyne & Wear QuaysideNewcastle, Newcastle upon Tyne, North East, NE12NH","Travelodge Newcastle Central, Forster Street, Newcastle upon Tyne, North East, NE12NH",0.9
46887,4777,"Metro Inns Newcastle, Ponteland Road Kenton Bank Kenton BankNewcastle, Newcastle upon Tyne, North East, NE33TY","Metro Inns, Ponteland Road, Newcastle upon Tyne, North East, NE33TY",0.9
46894,2534,"Grainger Hotel, 1-3 Graingerville North, Westgate Road Newcastle upon TyneTyne and Wear, North East, NE46UJ","Grainger Hotel, 1 - 3, Westgate Road, Newcastle upon Tyne, , United Kingdom, North East, NE46UJ",0.9
46897,4710,"Premier Inn Newcastle Holystone, The Stonebrook Edmund Road Holystone  Newcastle Upon Tyne Tyne & Wear HolystoneNewcastle upon TyneTyne And Wear, North Tyneside, North East, NE270UN","Premier Inn, Edmund Road, Holystone, North Tyneside, North East, NE270UN",0.9
46910,7944,"Rooms Inn, 40 West Parade Newcastle upon Tyne, North East, NE47LB","Rooms Inn, 40, West Parade, Newcastle upon Tyne, North East, NE47LB",1.0
46914,9452,"Sir William Fox Hotel, 5 Westoe Village South Shields, South Tyneside, North East, NE333DZ","The Sir William Fox Hotel, 5, Westoe Village, South Shields, Tyne & Wear, South Tyneside, North East, NE333DZ",0.9
46916,2535,"The Brighton, 47 49 Brighton Grove Fenham Newcastle Upon Tyne, North East, NE45NS","The Brighton, 47-51, Brighton Grove, Newcastle upon Tyne, , United Kingdom, North East, NE45NS",0.9
46920,2608,"Aald Northville, 23 South Parade Whitley BayTyne and Wear, North Tyneside, North East, NE262RE","Aald Northville Hotel, South Parade, Whitley Bay, , United Kingdom, North Tyneside, North East, NE262RE",0.9
46928,2609,"The Windsor Hotel, South Parade Whitley BayTyne and Wear, North Tyneside, North East, NE262RF","Windsor Hotel, South Parade, Whitley Bay, , United Kingdom, North Tyneside, North East, NE262RF",0.9
46936,11313,"Roomzzz Newcastle City, Clavering Place Clavering PlaceNewcastle, Newcastle upon Tyne, North East, NE13NG","Roomzzz Aparthotel, Hanover Square, Newcastle upon Tyne, North East, NE13NG",0.9
46938,1910,"Hampton by Hilton Newcastle, Baron House Neville Street Newcastle, Newcastle upon Tyne, North East, NE15EN","Hampton by Hilton Newcastle, 4, Neville Street, Newcastle upon Tyne, , United Kingdom, North East, NE15EN",0.9
47054,2605,"Hotel 52; Sure Hotel Collection by Best Western, 52 South Parade, Whitley Bay, , United Kingdom, North Tyneside, North East, NE262RQ","Hotel 52, 52, South Parade, Whitley Bay, , GB, North Tyneside, North East, NE262RQ",1.0
47220,5439,"Borough Arms Hotel, 26 King Street Newcastle-under-Lyme Staffordshire, West Midlands, ST51HX","Borough Arms Hotel, King Street, Newcastle-under-Lyme, West Midlands, ST51HX",0.9
47230,9733,"The Grapes Hotel, 16 Douglas Square  Newcastleton, Scottish Borders, TD90QD","Liddesdale Hotel, Douglas Square, Newcastleton, Scottish Borders, TD90QD",0.9
47230,9734,"The Grapes Hotel, 16 Douglas Square  Newcastleton, Scottish Borders, TD90QD","Grapes Hotel, 16, Douglas Square, Newcastleton, Scottish Borders, TD90QD",1.0
47272,9480,"ibis budget Newport, 164 Malpas Road Newport, NP205PP","Ibis Budget, 164, Malpas Road, Newport, NP205PP",1.0
47276,3346,"The Queen's Hotel Wetherspoon, 19 Bridge Street Newport, NP204AN","Queens Hotel, 19, Bridge Street, Newport, , United Kingdom, NP204AN",1.0
47297,370,"The Wheatsheaf, 16 Saint Thomas Square  Newport, Isle of Wight, South East, PO301SG","The Wheatsheaf Inn, 16, St Thomas' Square, Newport, Isle of Wight, , GB, South East, PO301SG",0.9229
47315,2704,"Calverts Hotel, Quay Street Newport Isle Of Wight, South East, PO305BA","Calverts Hotel, 27, Quay Street, Newport, , GB, Isle of Wight, South East, PO305BA",0.9
47319,2707,"Charter Guest House, 14A Saint Thomas Square Newport, Isle of Wight, South East, PO301SL","Chartet House, 14, St Thomas Square, Newport, Isle Of Wight, , GB, South East, PO301SL",0.9229
47402,5050,"Best Western Hotel Bristol, Narrowcliff Newquay, Cornwall, South West, TR72PQ","Hotel Bristol, Narrowcliff, Newquay, Cornwall, South West, TR72PQ",0.9
47424,1467,"The Glendeveor, 25 Mount Wise Newquay, Cornwall, South West, TR72BQ","The Glendeveor, 25, Mount Wise, Newquay, , United Kingdom, Cornwall, South West, TR72BQ",0.9
47434,6225,"Bedruthan Hotel and Spa, Mawgan Porth Cornwall, South West, TR84BU","Bedruthen Steps Hotel, Mawgan Porth, Cornwall, South West, TR84BU",0.9
47435,1463,"Priory Lodge Hotel, 30 Mount Wise Newquay Cornwall and Isles of Scilly, South West, TR72BN","Priory Lodge, 30, Mount Wise, Newquay, , GB, Cornwall, South West, TR72BN",0.9
47442,10671,"The Beresford Hotel, Narrowcliff Newquay, Cornwall, South West, TR72PR","Premier Inn, Narrowcliff, Newquay, Cornwall, , GB, South West, TR72PR",0.9
47442,10672,"The Beresford Hotel, Narrowcliff Newquay, Cornwall, South West, TR72PR","Beresford Hotel, Narrowcliff, Newquay, Cornwall, , GB, South West, TR72PR",0.9
47742,10854,"Kilmorey Arms Hotel, 41 43 Greencastle Street Kilkeel, Co.Down KilkeelCounty Down, Newry, Mourne and Down, BT344BH","Kilmorey Arms Hotel, 41-43, Greencastle Street, Kilkeel, Down, Newry, Mourne and Down, BT344BH",0.9484
47745,4979,"Mourne Country Hotel, 52 Belfast Road NewryCo. Down, Newry, Mourne and Down, BT341TR","Mourne Country Hotel, 52, Belfast Road, Newry, Down, Newry, Mourne and Down, BT341TR",0.9426
47798,9668,"Gidleigh Park Chagford Devon, West Devon, South West, TQ138HH","Gidleigh Park, Chagford, West Devon, South West, TQ138HH",0.9
47999,6234,"Balavil Hotel, Main Street NEWTONMORE, Highland, PH201DL","Balavil Hotel, Main Street, Newtonmore, Highland, PH201DL",0.9
48079,1927,"Townhouse Hotel, 28 Market Street Wymondham, South Norfolk, East of England, NR180BB","The Town House Hotel, 28, Market Street, Wymondham, , United Kingdom, South Norfolk, East of England, NR180BB",0.9
48084,1485,"J.D.Young, 2 4 Market Place Harleston HarlestonNorwichNorfolk, South Norfolk, East of England, IP209AD","JD Young Hotel, 2-4, Market Place, Harleston, , United Kingdom, South Norfolk, East of England, IP209AD",0.9
48087,1486,"Swan Hotel, 19 The Thoroughfare HarlestonNorfolk, South Norfolk, East of England, IP209AS","The Swan Hotel, 19, The Thoroughfare, Harleston, , United Kingdom, South Norfolk, East of England, IP209AS",0.9
48126,10221,"The Burleigh, 7 Cliff Terrace, King's Lynn and West Norfolk, East of England, PE366DY","The Burleigh, 7, Cliff Terrace, Hunstanton, King's Lynn and West Norfolk, East of England, PE366DY",0.9582
48391,7462,"Premier Inn Northwich Sandiway, 520 Chester Road Sandiway  Northwich Cheshire SandiwayNorthwich, Cheshire West and Chester, North West, CW82DN","Premier Inn, 520, Chester Road, Northwich, Cheshire West and Chester, North West, CW82DN",0.9182
48404,5064,"Holiday Inn Norwich, Ipswich Road Norwich, East of England, NR46EP","Holiday Inn Norwich, Ipswich Road, Norwich, , GB, East of England, NR46EP",0.9
48437,5002,"Best Western Annesley House Hotel, 6 Newmarket Road NorwichNorfolk, East of England, NR22LA","Annesley House Hotel, 6, Newmarket Road, Norwich, , GB, East of England, NR22LA",0.9
48440,6402,"The Plantation Hotel, 4 Earlham Road Norwich, East of England, NR23DB","The Beeches, 2-6, Earlham Road, Norwich, , GB, East of England, NR23DB",0.9
48441,11211,"The Georgian Townhouse, 30-34 Unthank Road Norwich, East of England, NR22RB","The Georgian Townhouse, 30-34, Unthank Road, Norwich, , GB, East of England, NR22RB",0.9369
48443,10040,"The Norwich Hotel, 116 Thorpe Road NorwichNorfolk, East of England, NR11RU","Norwich Hotel, 116, Thorpe Road, Norwich, , GB, East of England, NR11RU",0.9
48445,5402,"St. Giles House, 41-45 St Giles Street NorwichNorfolk, East of England, NR21JR","Saint Giles House Hotel, 41-45, St Giles Street, Norwich, , GB, East of England, NR21JR",0.9
48446,5169,"Best Western Plus Oaklands Hotel, 89 Yarmouth Road Thorpe St Andrew Norwich, Broadland, East of England, NR70HH","Oaklands Hotel, 89, Yarmouth Road, Norwich, , GB, Broadland, East of England, NR70HH",0.9477
48453,4533,"Travelodge Norwich Central, 14 Queens Road NorwichNorfolk, East of England, NR13PR","Travelodge, 14, Queens Road, Norwich, , GB, East of England, NR13PR",0.9
