orig_indexA,orig_indexB,addressA,addressB,score
56889,3284,"The Queens Hotel, 49 Scarborough Avenue Lincolnshire SkegnessLincolnshire, East Lindsey, East Midlands, PE252TD","The Queens Hotel, 49, Scarbrough Avenue, Skegness, , GB, East Lindsey, East Midlands, PE252TD",0.8125
56890,5538,"The Dovedale, 118 Drummond Road Skegness, East Lindsey, East Midlands, PE253EH","Royal Hotel, Drummond Road, Skegness, , GB, East Lindsey, East Midlands, PE253EH",0.8594
56890,10189,"The Dovedale, 118 Drummond Road Skegness, East Lindsey, East Midlands, PE253EH","Maple Lodge, 95, Drummond Road, Skegness, , GB, East Lindsey, East Midlands, PE253EH",0.8145
56890,10191,"The Dovedale, 118 Drummond Road Skegness, East Lindsey, East Midlands, PE253EH","Sherwood Lodge, 100, Drummond Road, Skegness, , GB, East Lindsey, East Midlands, PE253EH",0.8
56903,5537,"The Dalyway Hotel, 32 Drummond Road SkegnessLincolnshire, East Lindsey, East Midlands, PE253EB","The Leisure Hotel, 28, Drummond Road, Skegness, , GB, East Lindsey, East Midlands, PE253EB",0.8
56903,10210,"The Dalyway Hotel, 32 Drummond Road SkegnessLincolnshire, East Lindsey, East Midlands, PE253EB","The Sandgate Hotel, 44, Drummond Road, Skegness, , GB, East Lindsey, East Midlands, PE253EB",0.8
56905,5536,"Hotel No 8, South Parade SkegnessLincolnshire, East Lindsey, East Midlands, PE253HW","Greystones Hotel, 10, South Parade, Skegness, , GB, East Lindsey, East Midlands, PE253HW",0.8
56905,10245,"Hotel No 8, South Parade SkegnessLincolnshire, East Lindsey, East Midlands, PE253HW","Belle View Hotel, 12, South Parade, Skegness, , GB, East Lindsey, East Midlands, PE253HW",0.8
56905,10246,"Hotel No 8, South Parade SkegnessLincolnshire, East Lindsey, East Midlands, PE253HW","Hotel No8, 8, South Parade, Skegness, East Lindsey, East Midlands, PE253HW",0.8
56906,10251,"The Homestar, 14 Firbeck Avenue SkegnessLincolnshire, East Lindsey, East Midlands, PE253JY","The Northdale, 12, Firbeck Avenue, Skegness, , GB, East Lindsey, East Midlands, PE253JY",0.8
56906,10253,"The Homestar, 14 Firbeck Avenue SkegnessLincolnshire, East Lindsey, East Midlands, PE253JY","The Glendale Hotel, 16, Firbeck Avenue, Skegness, , GB, East Lindsey, East Midlands, PE253JY",0.8
56907,3288,"The Savoy, 12-13 North Parade SkegnessLincolnshire, East Lindsey, East Midlands, PE252UB","The Chatsworth Hotel, 15-16, North Parade, Skegness, , GB, East Lindsey, East Midlands, PE252UB",0.8
56907,3289,"The Savoy, 12-13 North Parade SkegnessLincolnshire, East Lindsey, East Midlands, PE252UB","Grand Hotel Skegness, 14, North Parade, Skegness, , GB, East Lindsey, East Midlands, PE252UB",0.8
56907,3291,"The Savoy, 12-13 North Parade SkegnessLincolnshire, East Lindsey, East Midlands, PE252UB","Coasters Hotel & Apartments, 10, North Parade, Skegness, , GB, East Lindsey, East Midlands, PE252UB",0.8
56907,3292,"The Savoy, 12-13 North Parade SkegnessLincolnshire, East Lindsey, East Midlands, PE252UB","The Quorn Hotel, 11, North Parade, Skegness, , GB, East Lindsey, East Midlands, PE252UB",0.8
56914,10244,"Woodthorpe, 64 South Parade Skegness, East Lindsey, East Midlands, PE253HP","The Palm Court Hotel, 74, South Parade, Skegness, , GB, East Lindsey, East Midlands, PE253HP",0.8879
56922,5535,"Balmoral, 28 South Parade SkegnessLincolnshire, East Lindsey, East Midlands, PE253HW","Windsor Appartments, 18, South Parade, Skegness, East Lindsey, East Midlands, PE253HW",0.8
56922,5545,"Balmoral, 28 South Parade SkegnessLincolnshire, East Lindsey, East Midlands, PE253HW","The Balmoral Hotel, 28, South Parade, Skegness, , GB, East Lindsey, East Midlands, PE253HW",0.8805
56922,5547,"Balmoral, 28 South Parade SkegnessLincolnshire, East Lindsey, East Midlands, PE253HW","South Parade Hotel, 22, South Parade, Skegness, Lincolnshire, , GB, East Lindsey, East Midlands, PE253HW",0.8
56922,5548,"Balmoral, 28 South Parade SkegnessLincolnshire, East Lindsey, East Midlands, PE253HW","Lakeside Hotel, 24, South Parade, Skegness, Lincolnshire, , GB, East Lindsey, East Midlands, PE253HW",0.8
56923,3287,"The Grand Hotel, 14 North Parade, East Lindsey, East Midlands, PE252UB","Sun Hotel, North Parade, East Lindsey, , United Kingdom, East Midlands, PE252UB",0.8886
56926,3288,"The Chatsworth Bed and Breakfast, 15-16 North Parade SkegnessLincolnshire, East Lindsey, East Midlands, PE252UB","The Chatsworth Hotel, 15-16, North Parade, Skegness, , GB, East Lindsey, East Midlands, PE252UB",0.8
56926,3289,"The Chatsworth Bed and Breakfast, 15-16 North Parade SkegnessLincolnshire, East Lindsey, East Midlands, PE252UB","Grand Hotel Skegness, 14, North Parade, Skegness, , GB, East Lindsey, East Midlands, PE252UB",0.8
56926,3290,"The Chatsworth Bed and Breakfast, 15-16 North Parade SkegnessLincolnshire, East Lindsey, East Midlands, PE252UB","The Savoy Hotel, 13, North Parade, Skegness, , GB, East Lindsey, East Midlands, PE252UB",0.8
56929,10243,"The Palm Court hotel, 74 South Parade SkegnessLincolnshire, East Lindsey, East Midlands, PE253HP","Woodthorpe, 64, South Parade, Skegness, , GB, East Lindsey, East Midlands, PE253HP",0.8
56932,10183,"Caxton House, 6-8 Trafalgar Avenue SkegnessLincolnshire, East Lindsey, East Midlands, PE253EU","Westdene Hotel, 1, Trafalgar Avenue, Skegness, Lincolnshire, , GB, East Lindsey, East Midlands, PE253EU",0.8
56932,10184,"Caxton House, 6-8 Trafalgar Avenue SkegnessLincolnshire, East Lindsey, East Midlands, PE253EU","Knighton Lodge Hotel, 9, Trafalgar Avenue, Skegness, , GB, East Lindsey, East Midlands, PE253EU",0.8
56937,5538,"Maple Lodge, 95 drummond road Skegness, East Lindsey, East Midlands, PE253EH","Royal Hotel, Drummond Road, Skegness, , GB, East Lindsey, East Midlands, PE253EH",0.8732
56937,10185,"Maple Lodge, 95 drummond road Skegness, East Lindsey, East Midlands, PE253EH","The Glynvale, 101, Drummond Road, Skegness, , GB, East Lindsey, East Midlands, PE253EH",0.82
56937,10191,"Maple Lodge, 95 drummond road Skegness, East Lindsey, East Midlands, PE253EH","Sherwood Lodge, 100, Drummond Road, Skegness, , GB, East Lindsey, East Midlands, PE253EH",0.8908
56937,10192,"Maple Lodge, 95 drummond road Skegness, East Lindsey, East Midlands, PE253EH","The Dovedale Hotel, 118, Drummond Road, Skegness, East Lindsey, East Midlands, PE253EH",0.8
56939,10255,"Stoneleigh Hotel, 67 Sandbeck Avenue Skegness, East Lindsey, East Midlands, PE253JS","Whiteways Hotel, 70, Sandbeck Avenue, Skegness, , GB, East Lindsey, East Midlands, PE253JS",0.8893
56940,10183,"Knighton Lodge, 9 Trafalgar Avenue SkegnessLincolnshire, East Lindsey, East Midlands, PE253EU","Westdene Hotel, 1, Trafalgar Avenue, Skegness, Lincolnshire, , GB, East Lindsey, East Midlands, PE253EU",0.8
56941,5546,"Fairfax Guest house, 36 Drummond Road SkegnessLincolnshire, East Lindsey, East Midlands, PE253EB","The Dalyway Hotel, 32, Drummond Road, Skegness, , GB, East Lindsey, East Midlands, PE253EB",0.8
56941,10210,"Fairfax Guest house, 36 Drummond Road SkegnessLincolnshire, East Lindsey, East Midlands, PE253EB","The Sandgate Hotel, 44, Drummond Road, Skegness, , GB, East Lindsey, East Midlands, PE253EB",0.8
56942,3284,"Driftwood Suites, 45 Scarborough Avenue Skegness, East Lindsey, East Midlands, PE252TD","The Queens Hotel, 49, Scarbrough Avenue, Skegness, , GB, East Lindsey, East Midlands, PE252TD",0.8914
56945,3286,"The Quorn, 11 North Parade Skegness, East Lindsey, East Midlands, PE252UB","The County Hotel, North Parade, Skegness, , GB, East Lindsey, East Midlands, PE252UB",0.8
56945,3288,"The Quorn, 11 North Parade Skegness, East Lindsey, East Midlands, PE252UB","The Chatsworth Hotel, 15-16, North Parade, Skegness, , GB, East Lindsey, East Midlands, PE252UB",0.8565
56945,3289,"The Quorn, 11 North Parade Skegness, East Lindsey, East Midlands, PE252UB","Grand Hotel Skegness, 14, North Parade, Skegness, , GB, East Lindsey, East Midlands, PE252UB",0.8896
56945,5542,"The Quorn, 11 North Parade Skegness, East Lindsey, East Midlands, PE252UB","North Parade Sea Front Accommodation, 20, North Parade, Skegness, , GB, East Lindsey, East Midlands, PE252UB",0.8
56952,10212,"The Ivernia, 7 Saxby Avenue, East Lindsey, East Midlands, PE253JZ","The Rufford Hotel, 5, Saxby Avenue, Skegness, , GB, East Lindsey, East Midlands, PE253JZ",0.8
56952,10220,"The Ivernia, 7 Saxby Avenue, East Lindsey, East Midlands, PE253JZ","The Mayfair Hotel, 10, Saxby Avenue, Skegness, , GB, East Lindsey, East Midlands, PE253JZ",0.8
56958,5538,"Sherwood Lodge, 100 Drummond Road Skegness, East Lindsey, East Midlands, PE253EH","Royal Hotel, Drummond Road, Skegness, , GB, East Lindsey, East Midlands, PE253EH",0.8032
56958,10185,"Sherwood Lodge, 100 Drummond Road Skegness, East Lindsey, East Midlands, PE253EH","The Glynvale, 101, Drummond Road, Skegness, , GB, East Lindsey, East Midlands, PE253EH",0.8
56958,10189,"Sherwood Lodge, 100 Drummond Road Skegness, East Lindsey, East Midlands, PE253EH","Maple Lodge, 95, Drummond Road, Skegness, , GB, East Lindsey, East Midlands, PE253EH",0.8851
56958,10192,"Sherwood Lodge, 100 Drummond Road Skegness, East Lindsey, East Midlands, PE253EH","The Dovedale Hotel, 118, Drummond Road, Skegness, East Lindsey, East Midlands, PE253EH",0.8
56963,10213,"The Mayfair, 10 Saxby Avenue, East Lindsey, East Midlands, PE253JZ","The Ivernia, 7, Saxby Avenue, Skegness, , GB, East Lindsey, East Midlands, PE253JZ",0.8
57218,11266,"Slaley Hall SlaleyHexhamNorthumberland, North East, NE470BX","Slaley Hall, Slaley, Northumberland, North East, NE470BX",0.8174
57391,8067,"Royal Ship, Queens Square Dolgellau, Gwynedd, LL401AR","Royal Ship Hotel, Queen Square, Dolgellau, Gwynedd, LL401AR",0.888
57979,11189,"The Arden Hotel & Leisure Club, Coventry Road, Bickenhill BickenhillSolihull, West Midlands, B920EH","Arden Hotel, Coventry Road, Birmingham, , GB, Solihull, West Midlands, B920EH",0.8
57991,6658,"Strawberry Bank Hotel, Main Rd Meriden MeridenCoventryWest Midlands, Solihull, CV77NF","Strawberry Bank Hotel & Restaurant, 72, Main Road, Meriden, , GB, Solihull, West Midlands, CV77NF",0.8625
57993,11198,"Forest Hotel, Station Approach DorridgeSolihull, West Midlands, B938JA","The Forest Hotel, Station Approach, Solihull, West Midlands, B938JA",0.8
58099,2566,"The Lorna Doone Hotel, High Street Porlock, Somerset, South West, TA248PS","Lorna Doone Hotel & Restaurant, High Street, Minehead, Somerset, , GB, South West, TA248PS",0.8
58119,2845,"Northfield Hotel, Northfield Road Minehead Somerset, South West, TA245PU","The Nortfield Hotel, Northfield Road, Minehead, , United Kingdom, Somerset, South West, TA245PU",0.8856
58127,10550,"The Phoenix Hotel, 15 Fore Street Chard, Somerset, South West, TA201PH","The Phoenix Hotel, Fore St, Chard, Somerset, South West, TA201PH",0.8166
58141,5075,"Travelodge Taunton, Riverside Retail Park Hankridge Farm Blackbrook Park Hankridge FarmBlackbrook ParkTaunton, Somerset, South West, TA12LR","Travelodge, Heron Gate Office Park, Taunton, Somerset, , GB, South West, TA12LR",0.8
58158,6974,"Meryan House Hotel, Bishops Hull Road Bishops Hull Bishops HullTaunton, Somerset, South West, TA15EG","Meryan House Hotel, Bishops Hull Road, Taunton, , GB, Somerset, South West, TA15EG",0.8
58162,5144,"Days Inn Taunton, Roadchef Motorway Svc Area M5 Southbound Trullm M5 Southbound TrullmTaunton, Somerset, South West, TA37PF","Days Inn, Taunton, Somerset, , GB, South West, TA37PF",0.8
58342,10527,"Exmoor House, Wheddon Cross Exmoor National Park Exmoor National ParkMinehead, Somerset, South West, TA247DU","Exmoor House, Minehead, Somerset, , GB, South West, TA247DU",0.8
58372,5311,"Mercure Bridgwater Hotel, 55 66 Eastover Bridgwater, Somerset, South West, TA65AR","The White Hart, 46-48, Eastover, Bridgwater, Somerset, , GB, South West, TA65AR",0.887
58425,1376,"Locanda On The Weir, Porlock Weir Somerset, South West, TA248PB","Porlock Wier Hotel, Porlock Weir,, Exmoor National Park, , United Kingdom, Somerset, South West, TA248PB",0.8
58433,5270,"The Tudor Hotel & Restaurant, 21 St Mary's Street Bridgwater, Somerset, South West, TA63LX","The Tudor Hotel & Restaurant, 21-25, St Mary Street, Bridgwater, Somerset, , GB, South West, TA63LX",0.88
58437,9757,"Holiday Inn Express Bridgwater M5, Market Way, Bridgwater, , United Kingdom, Somerset, South West, TA66DF","Holiday Inn Express, Market Way, Bridgwater, Somerset, , GB, South West, TA66DF",0.8609
58518,6654,"The Great Western Hotel, Station Approach, Somerset, South West, TA11QW","The Great Western Hotel, Station Approach, Taunton, Somerset, , GB, South West, TA11QW",0.8
58838,6655,"The Sea Hotel - Sure Hotel Collection by Best Western, Sea Road South ShieldsTyne & Wear, South Tyneside, North East, NE332LD","The Sea Hotel, Sea Road, South Shields, South Tyneside, North East, NE332LD",0.8
58839,5414,"Little Haven Hotel, River Drive Littlehaven Tyne & Wear LittlehavenSouth Shields Tyne & Wear, South Tyneside, North East, NE331LH","The Little Haven, River Drive, South Shields, South Tyneside, North East, NE331LH",0.8
58844,8270,"Premier Inn South Shields Port Of Tyne, 2 Hobson Way Newcastle RoadSouth ShieldsTyne and Wear, South Tyneside, North East, NE349PU","Premier Inn - South Shields Port of Tyne, 2, Hobson Way, South Shields, South Tyneside, North East, NE349PU",0.8757
58886,4773,"Macdonald Botley Park Hotel & Spa, Winchester Road Botley Boorley Green Boorley GreenSouthampton, Eastleigh, South East, SO322UA","Macdonald Botley Park Hotel & Spa, Winchester Road, Southampton, Eastleigh, South East, SO322UA",0.8
58886,5641,"Macdonald Botley Park Hotel & Spa, Winchester Road Botley Boorley Green Boorley GreenSouthampton, Eastleigh, South East, SO322UA","Macdonald Botley Park Hotel & Spa, Winchester Road, Southampton, Eastleigh, South East, SO322UA",0.8
58894,7923,"Jurys Inn Southampton, Charlotte Place Southampton, South East, SO140TB","Leonardo Hotel Southampton, 1, Charlotte Place, Southampton, South East, SO140TB",0.8987
58928,5016,"Premier Inn Southampton City Centre, 6 Dials New Road Southampton, South East, SO140AB","Premier Inn, New Road, Southampton, South East, SO140AB",0.8182
58932,11254,"Premier Inn Southampton North, Romsey Road Nursling NurslingSouthampton, Test Valley, South East, SO160XJ","Premier Inn Southampton North, Romsey Road, Southampton, Test Valley, South East, SO160XJ",0.8
59065,5114,"Park Inn by Radisson Palace Southend on Sea, Church Road  Southend-on-SeaEssex, East of England, SS12AL","Palace Hotel, Church Road, Southend-on-Sea, East of England, SS12AL",0.8
59134,3146,"Balmoral Lodge Hotel, 41 Queens Road Southport, Sefton, North West, PR99EX","Balmoral Lodge Hotel, 41, Queen Street, Southport, , United Kingdom, Sefton, North West, PR99EX",0.8826
59231,7800,"The Saracens Head Hotel, Market Place Southwell NG25 OHE, Newark and Sherwood, East Midlands, NG250HE","The Crown Hotel, 11, Market Place, Southwell, , GB, Newark and Sherwood, East Midlands, NG250HE",0.8
59387,682,"Thimble Cottage, 5 Tredenham Road, Cornwall, South West, TR25AN","Idle Rocks, Tredenham Road, Truro, , United Kingdom, Cornwall, South West, TR25AN",0.8154
59444,247,"Holiday Inn Luton-South M1, Jct.9, London Road Markyate MarkyateLuton, Dacorum, East of England, AL38HH","Holiday Inn, London Road, St Albans, , United Kingdom, Dacorum, East of England, AL38HH",0.8
59446,469,"Mercure St Albans The Noke, Watford Road St. Albans, St Albans, East of England, AL23DS","Mercure Noke Hotel St Albans, Watford Road, St. Albans, , United Kingdom, East of England, AL23DS",0.8878
59452,1228,"Ardmore House Hotel, 54 Lemsford Rd Saint AlbansHertfordshire, St Albans, East of England, AL13PR","Ardmore House Hotel, 54, Lemsford Road, St Albans, Hertfordshire, , GB, East of England, AL13PR",0.832
59497,2663,"Five Pilmour Place, 5 Pilmour Place Saint AndrewsScotland, Fife, KY169HZ","Pilmour Hotel, 1, Pilmour Place, St Andrews, , United Kingdom, Fife, KY169HZ",0.8
59714,11070,"Shorthorn Apartment, 53 Sea Road, Cornwall, South West, PL253SG","Porth Avallen Hotel, 51, Sea Road, St Austell, , GB, Cornwall, South West, PL253SG",0.8387
59758,1452,"Manor House Hotel, 11-12 Main Street Saint BeesCumbria, Cumberland, North West, CA270DE","Manor House, 11-12, Main Street, St Bees, , United Kingdom, Cumberland, North West, CA270DE",0.8
59758,1453,"Manor House Hotel, 11-12 Main Street Saint BeesCumbria, Cumberland, North West, CA270DE","Queens Hotel, 130, Main Street, St Bees, , United Kingdom, Cumberland, North West, CA270DE",0.8
59763,1452,"Queens Hotel, Main Street St Bees, Cumberland, North West, CA270DE","Manor House, 11-12, Main Street, St Bees, , United Kingdom, Cumberland, North West, CA270DE",0.8026
59763,1453,"Queens Hotel, Main Street St Bees, Cumberland, North West, CA270DE","Queens Hotel, 130, Main Street, St Bees, , United Kingdom, Cumberland, North West, CA270DE",0.82
59887,8300,"The St Ives Bay Hotel, The Terrace St Ives, Cornwall, South West, TR262BP","St Ives Bay Hotel, The Terrace, St Ives, , GB, Cornwall, South West, TR262BP",0.8
60070,10887,"Spread Eagle, Watling Street Gailey, South Staffordshire, West Midlands, ST195PN","Spread Eagle by Marston's Inns, Watling Street, Gailey, South Staffordshire, West Midlands, ST195PN",0.8916
60085,6829,"Premier Inn Burton On Trent Central, Wellington Road Burton On Trent Staffordshire, East Staffordshire, West Midlands, DE142DQ","Premier Inn, Wellington Road, Burton-on-Trent, East Staffordshire, West Midlands, DE142DQ",0.8
60103,6536,"Dovecliff Hall Hotel, Dovecliff Road Stretton StrettonBurton upon TrentStaffordshire, East Staffordshire, West Midlands, DE130DJ","Dovecliff Hall Hotel, Dovecliff Road, Burton-on-Trent, East Staffordshire, West Midlands, DE130DJ",0.8
60107,3898,"Travelodge Burton Upon Trent Central, Derby Street Burton Upon Trent, East Staffordshire, West Midlands, DE142JJ","go2 Burton upon Trent Centre, Derby Street, Burton-on-Trent, East Staffordshire, West Midlands, DE142JJ",0.8
60108,8186,"Holiday Inn Stoke on Trent M6 Jct 15, Clayton Road Newcastle-under-Lyme, West Midlands, ST54DL","Holiday Inn, Clayton Road, Newcastle-under-Lyme, West Midlands, ST54DL",0.8453
60111,5998,"Travelodge Stoke-on-Trent Trentham, LONGTON ROAD, 206 STOKE ON TRENT, West Midlands, ST48BU","Travelodge, Longton Road, Stoke-on-Trent, West Midlands, ST48BU",0.8274
60145,7564,"Borough Arms Hotel, 26 King Street Newcastle-under-Lyme Staffordshire, West Midlands, ST51HX","Clayhanger Guest House, 40-42, King Street, Newcastle-under-Lyme, West Midlands, ST51HX",0.8415
60150,163,"Grail Court Hotel, Station street Burton-Upon-TrentStaffordshire, East Staffordshire, West Midlands, DE141BN","Grail Court Hotel, Station Street, Burton-on-Trent, , United Kingdom, East Staffordshire, West Midlands, DE141BN",0.8
60166,8087,"Premier Inn Tamworth South, Watling Street Wilnecote WilnecoteTamworth, West Midlands, B775PN","Premier Inn - Tamworth South, Watling Street, Tamworth, West Midlands, B775PN",0.8
60175,344,"Three Queens Hotel, One Bridge Street Burton upon TrentStaffordshire, East Staffordshire, West Midlands, DE141SY","Three Queen's Hotel, 1, Bridge Street, Burton-on-Trent, , United Kingdom, East Staffordshire, West Midlands, DE141SY",0.8
60204,2108,"Hoar Cross Hall, Maker Lane.Hoar Cross Hoar CrossBurton upon TrentStaffordshire, East Staffordshire, West Midlands, DE138QS","Hoar Cross Hall, Maker Lane, Burton-on-Trent, , United Kingdom, East Staffordshire, West Midlands, DE138QS",0.8
60213,658,"The Boars Head Hotel, Station Road Draycott In The Clay Draycott-in-the-clay Draycott in the Clay Ashbourne, East Staffordshire, West Midlands, DE65GX","Boars Head Hotel, Station Road, Ashbourne, , United Kingdom, East Staffordshire, West Midlands, DE65GX",0.8
60216,235,"The White Hart Hotel, 6-8 Carter Street Uttoxeter, East Staffordshire, West Midlands, ST148EU","The White Hart Hotel, Carter Street, Uttoxeter, , United Kingdom, East Staffordshire, West Midlands, ST148EU",0.8563
60221,8074,"Tamworth Arms, Lichfield Street TamworthEngland, West Midlands, B797QL","The Tamworth Arms, 71, Lichfield Street, Tamworth, West Midlands, B797QL",0.8
60237,7564,"Clayhanger Guest House 40 42 King Street Newcastle Under LymeStaffordshire, Newcastle-under-Lyme, West Midlands, ST51HX","Clayhanger Guest House, 40-42, King Street, Newcastle-under-Lyme, West Midlands, ST51HX",0.8179
60241,10887,"Spread Eagle, Watling Street Gailey, South Staffordshire, West Midlands, ST195PN","Spread Eagle by Marston's Inns, Watling Street, Gailey, South Staffordshire, West Midlands, ST195PN",0.8916
60274,9538,"Hilton Garden Inn Stoke on Trent  United Kingdom, Potteries Way, Hanley, Stoke on Trent , United Kingdom, Stoke-on-Trent, West Midlands, ST14QA","Hilton Garden Inn Stoke on Trent, Potteries Way, Stoke-on-Trent, West Midlands, ST14QA",0.8364
60275,4657,"Days Inn by Wyndham Stafford, Roadchef Motorway Service Area, M6 Southbound Staffordshire, Stone, England, West Midlands, ST150XE","Days Inn, Stafford, West Midlands, ST150XE",0.8
60484,273,"The William Cecil, High Street St Martins StamfordLincolnshire, South Kesteven, East Midlands, PE92LJ","The William Cecil Hotel, 36-38, High Street St Martin's, Stamford, , United Kingdom, South Kesteven, East Midlands, PE92LJ",0.8
60496,3460,"Candlesticks, 1 Church Ln StamfordLincolnshire, South Kesteven, East Midlands, PE92JU","Candlesticks, 1, Church Lane, Stamford, , United Kingdom, South Kesteven, East Midlands, PE92JU",0.87
60502,3961,"Beamish Hall Country House Hotel BW Premier Collection, Beamish StanleyDurham, County Durham, North East, DH90YB","Beamish Hall Country House Hotel, Stanley, County Durham, North East, DH90YB",0.8222
60525,2775,"Novotel London Stansted, Round Coppice Road . London Stansted Airport Stansted, Uttlesford, East of England, CM241SF","Novotel Stansted Airport, Round Coppice Road, Stansted, , GB, Uttlesford, East of England, CM241SF",0.8769
60556,10129,"Novotel Stevenage, Knebworth Park Stevenage, East of England, SG12AX","Novotel, Stevenage, East of England, SG12AX",0.8
60579,1955,"Golden Lion Hotel, 8 10 King St Stirling Scotland, FK81BD","Golden Lion, 8-10, King Street, Stirling, , United Kingdom, FK81BD",0.8333
60717,4319,"Premier Inn Stockton On Tees Middlesbrough, Whitewater Way Thornaby Stockton On Tees ThornabyStockton On TeesCountry Durham, Stockton-on-Tees, North East, TS176QB","Premier Inn Stockton on Tees/Middlesbrough, Whitewater Way, Stockton-on-Tees, , GB, North East, TS176QB",0.8609
60725,3332,"Kingswood Guest House, 379 Norton Road Norton Stockton On Tees, Stockton-on-Tees, North East, TS202PJ","Kingswood Hotel, 379, Norton Road, Stockton-on-Tees, , GB, North East, TS202PJ",0.8
60729,3332,"Redroofs 375 Norton Road NortonStockton On TeesCounty Durham, Stockton-on-Tees, North East, TS202PJ","Kingswood Hotel, 379, Norton Road, Stockton-on-Tees, , GB, North East, TS202PJ",0.8609
60732,2183,"Rosedene House, Viewley Hill Farm Stockton-on-Tees, North East, TS201PQ","Rosedene House B&B, Sandy Road West, Stockton-on-Tees, , United Kingdom, North East, TS201PQ",0.8822
60743,9523,"Hampton By Hilton Stockton On Tees, Church Road Stockton-on-Tees, North East, TS181TW","Hampton by Hilton Stockton on Tees, Church Road, Stockton-on-Tees, , GB, North East, TS181TW",0.8609
60758,1779,"Woodlands Park Hotel, Woodlands Lane Stoke D'abernon Stoke D'Abernon CobhamSurrey, Elmbridge, South East, KT113QB","Woodlands Park Hotel, Woodlands Lane, Stoke D'abernon, Cobham,, , United Kingdom, Elmbridge, South East, KT113QB",0.8014
60776,5998,"Travelodge Stoke-on-Trent Trentham, LONGTON ROAD, 206 STOKE ON TRENT, West Midlands, ST48BU","Travelodge, Longton Road, Stoke-on-Trent, West Midlands, ST48BU",0.8274
60810,9538,"Hilton Garden Inn Stoke on Trent  United Kingdom, Potteries Way, Hanley, Stoke on Trent , United Kingdom, Stoke-on-Trent, West Midlands, ST14QA","Hilton Garden Inn Stoke on Trent, Potteries Way, Stoke-on-Trent, West Midlands, ST14QA",0.8364
60881,4657,"Days Inn by Wyndham Stafford, Roadchef Motorway Service Area, M6 Southbound Staffordshire, Stone, England, West Midlands, ST150XE","Days Inn, Stafford, West Midlands, ST150XE",0.8
60883,1005,"Twentyfourshorehead, 24 Shorehead Stonehaven, Aberdeenshire, AB392JY","The Marine Hotel, 8, Shorehead, Stonehaven, , United Kingdom, Aberdeenshire, AB392JY",0.8
60932,4256,"Royal Hotel, Cromwell St StornowayIsle Of Lewis, Na h-Eileanan Siar, HS12DG","Royal Hotel, Stornoway, , GB, Na h-Eileanan Siar, HS12DG",0.8
60988,5071,"The Old Stocks Inn, The Square Stow-on-the-Wold Gloucestershire, Cotswold, South West, GL541AF","The Stag, The Square, Cheltenham, Cotswold, South West, GL541AF",0.8
61057,3240,"Swan House, 37 Agnew Crescent Stranraer, Dumfries and Galloway, DG97JZ","Marine House, 23, Agnew Crescent, Stranraer, , United Kingdom, Dumfries and Galloway, DG97JZ",0.8395
61101,3809,"Crowne Plaza Stratford Upon Avon, Bridgefoot Stratford Upon Avon, Stratford-on-Avon, West Midlands, CV376YR","Crowne Plaza, Bridgefoot, Stratford-Upon-Avon, Stratford-on-Avon, West Midlands, CV376YR",0.8608
61105,3678,"The White Swan Hotel, Rother Street Stratford-upon-AvonWarwickshire, Stratford-on-Avon, West Midlands, CV376NH","White Swan Hotel, Rother Street, Stratford-upon-Avon, , United Kingdom, Stratford-on-Avon, West Midlands, CV376NH",0.8
61105,5658,"The White Swan Hotel, Rother Street Stratford-upon-AvonWarwickshire, Stratford-on-Avon, West Midlands, CV376NH","White Swan Hotel, Rother Street, Stratford-upon-Avon, Stratford-on-Avon, West Midlands, CV376NH",0.8
61149,5698,"Indigo Stratford Upon Avon, 4 Chapel Street Stratford Upon Avon, Stratford-on-Avon, West Midlands, CV376HA","Hotel Indigo, Chapel Street, Stratford-on-Avon, West Midlands, CV376HA",0.8
61350,9493,"The Mill Hotel, Walnut Tree Lane SudburySuffolk, Babergh, East of England, CO101BD","The Mill Hotel, Walnut Tree Lane, Sudbury, , GB, Babergh, East of England, CO101BD",0.8
61353,8757,"The George and Dragon Hotel, Hall Street Long Melford Long MelfordSudbury, Babergh, East of England, CO109JA","George and Dragon Hotel, Hall Street, Sudbury, Babergh, East of England, CO109JA",0.8
61364,658,"The Boars Head Hotel, Station Road Draycott In The Clay Draycott-in-the-clay Draycott in the Clay Ashbourne, East Staffordshire, West Midlands, DE65GX","Boars Head Hotel, Station Road, Ashbourne, , United Kingdom, East Staffordshire, West Midlands, DE65GX",0.8
61377,7643,"Lavenham Great House Hotel & Restaurant, The Great House, Babergh, East of England, CO109QZ","The Angel Hotel, Market Place, Sudbury, , GB, Babergh, East of England, CO109QZ",0.8
61403,9543,"Premier Inn Sunderland City Centre, Hind Street SunderlandTyne & Wear, North East, SR13QD","Premier Inn, 1-3, Hind Street, Sunderland, North East, SR13QD",0.864
61476,5294,"Strattons Hotel, 4 Ash Close SwaffhamNorfolk, Breckland, East of England, PE377NH","Strattons Hotel, 4, Ash Close, Swaffham, , GB, Breckland, East of England, PE377NH",0.8485
61550,10173,"Travelodge Swansea Central, Princess Way Swansea, SA13LQ","Travelodge, Princess Way, Swansea, SA13LQ",0.8687
61714,1953,"Sea View Stays, 316 Oystermouth Rd, Swansea, SA13UJ","Tudor Court Hotel, 300-306, Oystermouth Road, Swansea, , United Kingdom, SA13UJ",0.88
